touchant;7;adj
tonnerre;7;nom
terminã;7;nr
tenter;7;ver
tandis_quâ;7;nr
subitement;7;adv
sourdement;7;adv
soudainement;7;adv
soirâ;7;nr
sociã;7;nr
situã;7;nr
silencieusement;7;adv
sermon;7;nom
senta;7;nr
sensation;7;nom
sec;7;adj
savourer;7;ver
sauter;7;ver
satin;7;nom
santã;7;nr
ros;7;nr
roman;7;nom
reux;7;nr
repentir;7;ver
remuer;7;ver
remercier;7;ver
rejoindre;7;ver
reine;7;nom
reflet;7;nom
redevenir;7;ver
rapidement;7;adv
rancune;7;nom
quels;7;adj_int
quadrille;7;nom
pâ;7;nr
prouvã;7;nr
promener;7;ver
preuve;7;nom
posã;7;nr
positif;7;adj
portefeuille;7;nom
poignard;7;nom
plaisanterie;7;nom
philippe;7;nr
payã;7;nr
pays;7;nom
paul;7;nr
parier;7;ver
palais;7;nom
oxford;7;nr
opaque;7;adj
onâ;7;nr
obscur;7;adj
nulle;7;adj_ind
nuance;7;nom
nitã;7;nr
night;7;nr
nement;7;nr
naturel;7;adj
narine;7;nom
na;7;ono
mortel;7;nom
montã;7;nr
mince;7;ono
million;7;nom_sup
menaã;7;nr
master;7;nom
marchander;7;ver
maquignon;7;nom
manger;7;ver
luxe;7;nom
luiâ;7;nr
